t,x_raw,a,b,y,x_hat,omega,F,S,C,tau_R,U,IC,kappa,d_kappa_d_omega,d_kappa_d_C,d_kappa_d_tauR,regime,near_wall,OOR,tags
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,2.0,0.3600580727865211,0.5542978409658479,2.958593387908435,1.0,1.8040842415289386,-0.8040842415289386,18.420580751163982,0.0,1,0.0,6.466161211916338e-09,-18.856683225705854,-1000111050983.6259,-0.5,0.0,Collapse,1,1,regime:Collapse;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,1.8040842415289386,-0.8040842415289386,18.420580751163982,0.0,1,0.0,6.466161211916338e-09,-18.856683225705854,-1000111050983.6259,-0.5,0.0,Collapse,1,1,regime:Collapse;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,3.0,0.3600580727865211,0.5542978409658479,4.762677629437373,1.0,3.608168483057877,-2.608168483057877,18.420580751163982,0.0,1,0.0,6.803223075251642e-08,-16.503284262409473,-1000111050983.6259,-0.5,0.0,Collapse,1,1,regime:Collapse;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,3.0,0.3600580727865211,0.5542978409658479,4.762677629437373,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,3.608168483057877,-2.608168483057877,18.420580751163982,0.0,1,0.0,6.803223075251642e-08,-16.503284262409473,-1000111050983.6259,-0.5,0.0,Collapse,1,1,regime:Collapse;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,3.0,0.3600580727865211,0.5542978409658479,4.762677629437373,1.0,3.608168483057877,-2.608168483057877,18.420580751163982,0.0,1,0.0,6.803223075251642e-08,-16.503284262409473,-1000111050983.6259,-0.5,0.0,Collapse,1,1,regime:Collapse;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,3.608168483057877,-2.608168483057877,18.420580751163982,0.0,1,0.0,6.803223075251642e-08,-16.503284262409473,-1000111050983.6259,-0.5,0.0,Collapse,1,1,regime:Collapse;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,2.0,0.3600580727865211,0.5542978409658479,2.958593387908435,1.0,1.8040842415289386,-0.8040842415289386,18.420580751163982,0.0,1,0.0,6.466161211916338e-09,-18.856683225705854,-1000111050983.6259,-0.5,0.0,Collapse,1,1,regime:Collapse;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,1.8040842415289386,-0.8040842415289386,18.420580751163982,0.0,1,0.0,6.466161211916338e-09,-18.856683225705854,-1000111050983.6259,-0.5,0.0,Collapse,1,1,regime:Collapse;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
2025-08-23T00:00:00+00:00,1.0,0.3600580727865211,0.5542978409658479,1.1545091463794965,1.0,0.0,1.0,-9.999999889225291e-09,0.0,1,0.0,1.00000001,9.999999889225291e-09,-2.999999989998,-0.5,0.0,Stable,1,1,regime:Stable;near_wall:1;oor:1
